id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
9577772,2021-05-06 08:03:26,突尼斯,315600,0,269653,11122,0,0.0,1448.0,,2957.0,106.0,,,
9507896,2021-05-06 08:03:26,塞尔维亚,695875,0,0,6478,0,0.0,1402.0,,0.0,0.0,,,
0,2021-05-06 08:08:30,中国,103731,0,98361,4858,0,5728.0,18.0,,28.0,0.0,,-10.0,5.0
1,2021-05-06 08:03:26,日本本土,617890,0,538790,10501,0,0.0,4071.0,,0.0,0.0,,,
2,2021-05-06 08:03:26,泰国,74900,0,26873,318,0,0.0,2112.0,,0.0,0.0,,,
3,2021-05-06 08:03:26,新加坡,61268,0,60844,31,0,0.0,16.0,,21.0,0.0,,,
4,2021-05-06 11:28:26,韩国,125519,0,115491,1851,0,0.0,574.0,,547.0,4.0,,,
5,2021-05-06 13:18:38,澳大利亚,29884,0,23377,910,0,0.0,19.0,,17.0,0.0,,,
6,2021-05-06 12:23:29,德国,3484755,0,3118660,84141,0,0.0,22458.0,,23090.0,231.0,,,
7,2021-05-06 10:08:32,美国,33321244,0,26035314,593148,0,0.0,46129.0,,68925.0,739.0,,,
8,2021-05-06 08:03:26,马来西亚,424376,0,389846,1591,0,0.0,3744.0,,0.0,0.0,,,
9,2021-05-06 11:28:26,越南,3030,0,2560,35,0,0.0,8.0,,0.0,0.0,,,
89566,2020-06-12 17:03:12,圣巴泰勒米,6,0,6,0,0,,,,,,,,
821,2021-05-06 08:03:26,肯尼亚,161393,0,109769,2825,0,0.0,489.0,,552.0,20.0,,,
826,2021-05-06 08:03:26,伊朗,2591609,0,2039427,73568,0,0.0,15872.0,,0.0,0.0,,,
827,2021-05-06 08:03:26,以色列,838767,0,831218,6370,0,0.0,28.0,,60.0,1.0,,,
828,2020-06-09 19:59:04,毛利亚尼亚,16,0,6,2,0,,,,,,,,
829,2021-05-06 08:03:26,黎巴嫩,530217,0,473114,7390,0,0.0,1012.0,,981.0,22.0,,,
833,2021-05-06 08:03:26,克罗地亚,339412,0,319962,7315,0,0.0,2494.0,,0.0,0.0,,,
834,2021-05-06 08:03:26,奥地利,626239,0,595877,10311,0,0.0,1644.0,,0.0,0.0,,,
835,2021-05-06 08:03:26,瑞士,667380,0,317600,10685,0,0.0,1795.0,,0.0,8.0,,,
839,2021-05-06 08:03:26,希腊,352027,0,93764,10764,0,0.0,2091.0,,0.0,96.0,,,
95800,2021-05-06 08:03:26,毛里求斯,1216,0,1111,17,0,0.0,2.0,,0.0,0.0,,,
845,2021-05-06 08:03:26,爱沙尼亚,123781,0,114033,1183,0,0.0,437.0,,0.0,0.0,,,
846,2021-05-06 08:03:26,北马其顿,153137,0,135367,5016,0,0.0,323.0,,714.0,24.0,,,
850,2021-05-06 08:03:26,白俄罗斯,363732,0,354212,2592,0,0.0,1138.0,,0.0,0.0,,,
851,2021-05-06 08:03:26,立陶宛,252699,0,227526,3993,0,0.0,1249.0,,0.0,0.0,,,
852,2021-05-06 08:03:26,阿塞拜疆,323841,0,298949,4617,0,0.0,2043.0,,0.0,0.0,,,
875097,2020-06-12 17:06:26,美属维尔京群岛,72,0,46,6,0,,,,,,,,
95826,2020-06-15 13:26:49,蒙古,197,0,98,0,0,,,,,,,,
872,2021-05-06 08:03:26,乌克兰,2146121,0,1748230,46950,0,0.0,2694.0,,0.0,0.0,,,
874,2021-05-06 08:03:26,波兰,2811951,0,2540684,68482,0,0.0,3899.0,,0.0,0.0,,,
879,2021-05-06 08:03:26,波黑,199882,0,162273,8736,0,0.0,419.0,,0.0,0.0,,,
80902,2020-06-12 17:02:32,蒙特塞拉特,11,0,10,1,0,,,,,,,,
880,2021-05-06 08:03:26,南非,1588221,0,1510385,54557,0,0.0,2073.0,,729.0,46.0,,,
95198,2020-06-15 14:48:50,布隆迪,85,0,45,1,0,,,,,,,,
95215522,2020-06-15 07:27:53,南苏丹,1755,0,58,30,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
893,2021-05-06 08:03:26,马耳他,30411,0,29715,416,0,0.0,30.0,,0.0,0.0,,,
896,2021-05-06 08:03:26,摩尔多瓦,251820,0,241912,5892,0,0.0,316.0,,359.0,23.0,,,
897,2021-05-06 08:03:26,保加利亚,407827,0,344895,16773,0,0.0,1635.0,,2669.0,164.0,,,
898,2021-05-06 08:03:26,孟加拉,767338,0,698465,11755,0,0.0,1742.0,,0.0,0.0,,,
899,2020-06-15 10:20:56,阿尔巴尼亚,1521,0,1044,36,0,,,0.0,,,0.0,,
950000,2021-05-06 08:03:26,巴勒斯坦,299736,0,279652,3317,0,0.0,815.0,,1979.0,21.0,,,
95kml,2020-06-15 13:47:09,科摩罗,176,0,114,2,0,,,,,,,,
953333,2021-05-06 08:03:26,阿富汗,60797,0,53750,2654,0,0.0,234.0,,0.0,0.0,,,
95888822,2021-05-06 08:03:26,沙特阿拉伯,422316,0,405607,7018,0,0.0,1016.0,,900.0,12.0,,,
9511123,2021-05-06 11:28:26,新西兰,2633,0,2579,26,0,0.0,4.0,,1.0,0.0,,,
95333,2021-05-06 08:03:26,塔吉克斯坦,13308,0,13218,90,0,0.0,0.0,,0.0,0.0,,,
83356,2020-06-15 13:25:33,泽西岛,313,0,292,15,0,0.0,,,,,,,
954467,2020-06-15 13:51:09,叙利亚,177,0,74,6,0,,,0.0,,,0.0,,
95327,2021-05-06 08:53:32,巴拿马,365975,0,355828,6252,0,0.0,356.0,,329.0,4.0,,,
95329,2021-05-06 08:03:26,古巴,111654,0,105312,694,0,0.0,1010.0,,986.0,8.0,,,
