id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
9577772,2021-04-03 08:57:27,突尼斯,256931,0,218377,8890,0,0.0,1623.0,,449.0,47.0,,,
9507896,2021-04-03 00:02:17,塞尔维亚,610232,0,0,5384,0,0.0,4826.0,,0.0,0.0,,,
0,2021-04-03 08:57:25,中国,102838,0,97570,4851,0,5324.0,48.0,,29.0,0.0,,19.0,19.0
1,2021-04-03 12:17:39,日本本土,479953,0,447559,9191,0,0.0,24.0,,0.0,0.0,,,
2,2021-04-03 00:02:16,泰国,28947,0,26873,94,0,0.0,58.0,,0.0,0.0,,,
3,2021-04-03 00:02:17,新加坡,60450,0,60176,30,0,0.0,43.0,,0.0,0.0,,,
4,2021-04-03 11:27:47,韩国,104736,0,96196,1740,0,0.0,542.0,,335.0,3.0,,,
5,2021-04-03 12:17:39,澳大利亚,29341,0,23025,909,0,0.0,6.0,,11.0,0.0,,,
6,2021-04-03 13:07:36,德国,2882356,0,2566530,76940,0,0.0,15118.0,,11350.0,79.0,,,
7,2021-04-03 09:42:24,美国,31314625,0,23825635,567610,0,0.0,69986.0,,71244.0,999.0,,,
8,2021-04-03 00:02:16,马来西亚,347972,0,332443,1283,0,0.0,1294.0,,0.0,0.0,,,
9,2021-04-03 00:02:16,越南,2620,0,2383,35,0,0.0,3.0,,0.0,0.0,,,
89566,2020-06-12 17:03:12,圣巴泰勒米,6,0,6,0,0,,,,,,,,
821,2021-04-03 08:57:27,肯尼亚,136893,0,93430,2186,0,0.0,1851.0,,363.0,19.0,,,
826,2021-04-03 00:02:17,伊朗,1908974,0,1633949,62876,0,0.0,11660.0,,0.0,0.0,,,
827,2021-04-03 00:02:16,以色列,833707,0,820906,6220,0,0.0,426.0,,0.0,0.0,,,
828,2020-06-09 19:59:04,毛利亚尼亚,16,0,6,2,0,,,,,,,,
829,2021-04-03 08:57:27,黎巴嫩,474925,0,377136,6346,0,0.0,2963.0,,3303.0,60.0,,,
833,2021-04-03 00:02:16,克罗地亚,276416,0,257309,5996,0,0.0,2362.0,,0.0,0.0,,,
834,2021-04-03 00:02:16,奥地利,552729,0,506675,9397,0,0.0,3137.0,,0.0,0.0,,,
835,2021-04-03 08:57:27,瑞士,605342,0,317600,10351,0,0.0,2250.0,,0.0,1.0,,,
839,2021-04-03 08:57:27,希腊,270230,0,93764,8232,0,0.0,3058.0,,0.0,72.0,,,
95800,2021-04-03 08:57:27,毛里求斯,1095,0,688,12,0,0.0,24.0,,0.0,0.0,,,
845,2021-04-03 00:02:17,爱沙尼亚,108418,0,85053,922,0,0.0,1165.0,,0.0,0.0,,,
846,2021-04-03 08:57:27,北马其顿,132740,0,108197,3860,0,0.0,1316.0,,457.0,50.0,,,
850,2021-04-03 00:02:17,白俄罗斯,324694,0,315226,2267,0,0.0,1651.0,,0.0,0.0,,,
851,2021-04-03 00:02:16,立陶宛,217865,0,200266,3594,0,0.0,860.0,,0.0,0.0,,,
852,2021-04-03 00:02:17,阿塞拜疆,266322,0,239807,3617,0,0.0,4609.0,,0.0,0.0,,,
875097,2020-06-12 17:06:26,美属维尔京群岛,72,0,46,6,0,,,,,,,,
95826,2020-06-15 13:26:49,蒙古,197,0,98,0,0,,,,,,,,
872,2021-04-03 14:47:36,乌克兰,1783054,0,1390329,35722,0,0.0,20341.0,,9166.0,396.0,,,
874,2021-04-03 00:02:16,波兰,2387511,0,1911249,54165,0,0.0,30541.0,,0.0,0.0,,,
879,2021-04-03 00:02:16,波黑,173478,0,131726,6763,0,0.0,2154.0,,0.0,0.0,,,
80902,2020-06-12 17:02:32,蒙特塞拉特,11,0,10,1,0,,,,,,,,
880,2021-04-03 08:57:27,南非,1550724,0,1475398,52946,0,0.0,1273.0,,572.0,49.0,,,
95198,2020-06-15 14:48:50,布隆迪,85,0,45,1,0,,,,,,,,
95215522,2020-06-15 07:27:53,南苏丹,1755,0,58,30,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
893,2021-04-03 00:02:16,马耳他,29127,0,28045,395,0,0.0,42.0,,0.0,0.0,,,
896,2021-04-03 08:57:27,摩尔多瓦,233136,0,211803,5048,0,0.0,1380.0,,1896.0,45.0,,,
897,2021-04-03 08:57:27,保加利亚,350340,0,266091,13438,0,0.0,4013.0,,3996.0,125.0,,,
898,2021-04-03 00:02:16,孟加拉,624594,0,547411,9155,0,0.0,6830.0,,0.0,0.0,,,
899,2020-06-15 10:20:56,阿尔巴尼亚,1521,0,1044,36,0,,,0.0,,,0.0,,
950000,2021-04-03 00:02:16,巴勒斯坦,246893,0,217224,2661,0,0.0,2248.0,,0.0,0.0,,,
95kml,2020-06-15 13:47:09,科摩罗,176,0,114,2,0,,,,,,,,
953333,2021-04-03 08:57:27,阿富汗,56572,0,51798,2495,0,0.0,55.0,,0.0,6.0,,,
95888822,2021-04-03 00:02:17,沙特阿拉伯,391325,0,378873,6684,0,0.0,728.0,,0.0,0.0,,,
9511123,2021-04-03 08:57:27,新西兰,2501,0,2408,26,0,0.0,0.0,,0.0,0.0,,,
95333,2021-04-03 00:02:17,塔吉克斯坦,13308,0,13218,90,0,0.0,0.0,,0.0,0.0,,,
83356,2020-06-15 13:25:33,泽西岛,313,0,292,15,0,0.0,,,,,,,
954467,2020-06-15 13:51:09,叙利亚,177,0,74,6,0,,,0.0,,,0.0,,
95327,2021-04-03 09:47:30,巴拿马,355850,0,344701,6126,0,0.0,351.0,,374.0,7.0,,,
95329,2021-04-03 00:02:16,古巴,77353,0,72351,429,0,0.0,2090.0,,0.0,0.0,,,
9511111,2021-04-03 08:57:27,尼日利亚,163063,0,151835,2058,0,0.0,66.0,,127.0,0.0,,,
95858585,2021-04-03 08:57:27,摩洛哥,497257,0,484224,8835,0,0.0,581.0,,513.0,10.0,,,
9500222,2021-04-03 00:02:17,塞内加尔,38889,0,37532,1056,0,0.0,107.0,,0.0,0.0,,,
95118,2020-06-15 14:24:59,老挝,19,0,19,0,0,,,,,,,,
95350,2021-04-03 00:02:16,巴哈马,9171,0,8676,188,0,0.0,52.0,,0.0,0.0,,,
84226,2020-06-15 10:14:23,马约特岛,2282,0,1790,28,0,0.0,,,,,,,
954444,2021-04-03 00:02:16,斯洛文尼亚,218114,0,200422,4063,0,0.0,1175.0,,0.0,0.0,,,
95103,2021-04-03 08:57:27,卢森堡,62105,0,57596,750,0,0.0,224.0,,230.0,1.0,,,
95106,2021-04-03 00:02:16,爱尔兰,237187,0,23364,4713,0,0.0,1333.0,,0.0,0.0,,,
95102,2021-04-03 08:57:27,厄瓜多尔,332038,0,281684,16910,0,0.0,1650.0,,0.0,33.0,,,
957777,2021-04-03 00:02:16,捷克,1545865,0,1374823,26765,0,0.0,6248.0,,0.0,0.0,,,
9522222,2021-04-03 00:02:16,匈牙利,670776,0,413370,21262,0,0.0,9055.0,,0.0,0.0,,,
8101,2020-06-15 10:57:56,法属圭亚那,1255,0,534,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
8102,2020-06-15 11:45:39,多哥共和国,530,0,291,13,0,0.0,,,,,,,
8100,2021-04-03 00:02:16,哥斯达黎加,216764,0,192699,2957,0,0.0,0.0,,0.0,0.0,,,
8105,2021-04-03 00:02:16,文莱,213,0,195,3,0,0.0,1.0,,0.0,0.0,,,
8103,2020-06-15 13:46:38,法罗群岛,187,0,187,0,0,0.0,,,,,,,
8104,2021-04-03 00:02:16,马提尼克岛,37,0,0,1,0,0.0,5.0,,0.0,0.0,,,
95120,2021-04-03 12:17:39,荷兰,1308774,0,16446,16733,0,0.0,394.0,,140.0,4.0,,,
951234567,2021-04-03 13:57:42,巴西,12910082,0,11280022,328206,0,0.0,70238.0,,39809.0,2922.0,,,
8115,2021-04-03 00:02:17,洪都拉斯,189726,0,73308,4622,0,0.0,683.0,,0.0,0.0,,,
95394,2021-04-03 09:47:30,乌拉圭,111568,0,87039,1041,0,0.0,3380.0,,1839.0,32.0,,,
