id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
9577772,2021-04-12 08:37:04,突尼斯,271861,0,224907,9293,0,0.0,1564.0,,510.0,58.0,,,
9507896,2021-04-12 00:01:40,塞尔维亚,642208,0,0,5735,0,0.0,5790.0,,0.0,0.0,,,
0,2021-04-12 08:37:02,中国,103113,0,97771,4854,0,5435.0,30.0,,22.0,1.0,,7.0,14.0
1,2021-04-12 00:01:39,日本本土,506237,0,463569,9369,0,0.0,5238.0,,0.0,0.0,,,
2,2021-04-12 15:27:07,泰国,33610,0,26873,97,0,0.0,985.0,,0.0,0.0,,,
3,2021-04-12 09:16:50,新加坡,60653,0,60335,30,0,0.0,52.0,,13.0,0.0,,,
4,2021-04-12 11:07:00,韩国,110146,0,100804,1770,0,0.0,587.0,,695.0,2.0,,,
5,2021-04-12 11:52:01,澳大利亚,29419,0,23085,909,0,0.0,14.0,,2.0,0.0,,,
6,2021-04-12 11:52:01,德国,3012158,0,2692230,78500,0,0.0,2245.0,,11380.0,79.0,,,
7,2021-04-12 10:06:55,美国,31918591,0,24480522,575829,0,0.0,47864.0,,56933.0,236.0,,,
8,2021-04-12 00:01:39,马来西亚,360856,0,343953,1329,0,0.0,3249.0,,0.0,0.0,,,
9,2021-04-12 00:01:40,越南,2693,0,2429,35,0,0.0,10.0,,0.0,0.0,,,
89566,2020-06-12 17:03:12,圣巴泰勒米,6,0,6,0,0,,,,,,,,
821,2021-04-12 08:37:04,肯尼亚,145670,0,99095,2348,0,0.0,486.0,,490.0,18.0,,,
826,2021-04-12 00:01:40,伊朗,2070141,0,1710974,64490,0,0.0,40729.0,,0.0,0.0,,,
827,2021-04-12 16:02:03,以色列,836072,0,826289,6299,0,0.0,201.0,,602.0,5.0,,,
828,2020-06-09 19:59:04,毛利亚尼亚,16,0,6,2,0,,,,,,,,
829,2021-04-12 08:37:04,黎巴嫩,496846,0,402172,6661,0,0.0,2213.0,,0.0,31.0,,,
833,2021-04-12 00:01:40,克罗地亚,292516,0,272967,6308,0,0.0,4152.0,,0.0,0.0,,,
834,2021-04-12 00:01:39,奥地利,577007,0,535798,9687,0,0.0,5391.0,,0.0,0.0,,,
835,2021-04-12 08:37:03,瑞士,617543,0,317600,10453,0,0.0,0.0,,0.0,1.0,,,
839,2021-04-12 08:37:04,希腊,295480,0,93764,8885,0,0.0,1717.0,,0.0,52.0,,,
95800,2021-04-12 00:01:40,毛里求斯,1192,0,775,12,0,0.0,9.0,,0.0,0.0,,,
845,2021-04-12 00:01:40,爱沙尼亚,114174,0,94807,1028,0,0.0,1076.0,,0.0,0.0,,,
846,2021-04-12 08:37:04,北马其顿,141844,0,116780,4228,0,0.0,687.0,,1347.0,46.0,,,
850,2021-04-12 00:01:40,白俄罗斯,336038,0,326487,2354,0,0.0,2608.0,,0.0,0.0,,,
851,2021-04-12 16:02:03,立陶宛,226783,0,205965,3697,0,0.0,610.0,,68.0,10.0,,,
852,2021-04-12 08:37:04,阿塞拜疆,285993,0,250708,3915,0,0.0,2414.0,,1695.0,36.0,,,
875097,2020-06-12 17:06:26,美属维尔京群岛,72,0,46,6,0,,,,,,,,
95826,2020-06-15 13:26:49,蒙古,197,0,98,0,0,,,,,,,,
872,2021-04-12 15:27:07,乌克兰,1913286,0,1464764,39005,0,0.0,7856.0,,5355.0,287.0,,,
874,2021-04-12 00:01:39,波兰,2574631,0,2171301,58421,0,0.0,46625.0,,0.0,0.0,,,
879,2021-04-12 00:01:39,波黑,181927,0,139419,7298,0,0.0,0.0,,0.0,0.0,,,
80902,2020-06-12 17:02:32,蒙特塞拉特,11,0,10,1,0,,,,,,,,
880,2021-04-12 08:37:04,南非,1558458,0,1483296,53322,0,0.0,931.0,,614.0,66.0,,,
95198,2020-06-15 14:48:50,布隆迪,85,0,45,1,0,,,,,,,,
95215522,2020-06-15 07:27:53,南苏丹,1755,0,58,30,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
893,2021-04-12 00:01:39,马耳他,29614,0,28654,402,0,0.0,103.0,,0.0,0.0,,,
896,2021-04-12 08:37:03,摩尔多瓦,241217,0,222927,5388,0,0.0,331.0,,959.0,19.0,,,
897,2021-04-12 08:37:04,保加利亚,371993,0,286258,14418,0,0.0,462.0,,459.0,67.0,,,
898,2021-04-12 00:01:39,孟加拉,684756,0,576590,9739,0,0.0,11162.0,,0.0,0.0,,,
899,2020-06-15 10:20:56,阿尔巴尼亚,1521,0,1044,36,0,,,0.0,,,0.0,,
950000,2021-04-12 00:01:39,巴勒斯坦,268132,0,232960,2860,0,0.0,3737.0,,0.0,0.0,,,
95kml,2020-06-15 13:47:09,科摩罗,176,0,114,2,0,,,,,,,,
953333,2021-04-12 08:37:04,阿富汗,57160,0,51989,2521,0,0.0,16.0,,0.0,0.0,,,
95888822,2021-04-12 00:01:40,沙特阿拉伯,398435,0,383321,6754,0,0.0,1677.0,,0.0,0.0,,,
9511123,2021-04-12 11:07:00,新西兰,2583,0,2457,26,0,0.0,9.0,,17.0,0.0,,,
95333,2021-04-12 00:01:40,塔吉克斯坦,13308,0,13218,90,0,0.0,0.0,,0.0,0.0,,,
83356,2020-06-15 13:25:33,泽西岛,313,0,292,15,0,0.0,,,,,,,
954467,2020-06-15 13:51:09,叙利亚,177,0,74,6,0,,,0.0,,,0.0,,
95327,2021-04-12 10:06:55,巴拿马,358611,0,348231,6163,0,0.0,234.0,,333.0,4.0,,,
95329,2021-04-12 08:37:04,古巴,86531,0,80805,459,0,0.0,959.0,,847.0,6.0,,,
9511111,2021-04-12 08:37:04,尼日利亚,163799,0,154107,2060,0,0.0,63.0,,9.0,0.0,,,
95858585,2021-04-12 08:37:04,摩洛哥,502102,0,488361,8900,0,0.0,414.0,,346.0,9.0,,,
9500222,2021-04-12 00:01:40,塞内加尔,39431,0,38174,1078,0,0.0,124.0,,0.0,0.0,,,
95118,2020-06-15 14:24:59,老挝,19,0,19,0,0,,,,,,,,
95350,2021-04-12 08:37:04,巴哈马,9364,0,8837,189,0,0.0,0.0,,0.0,0.0,,,
84226,2020-06-15 10:14:23,马约特岛,2282,0,1790,28,0,0.0,,,,,,,
954444,2021-04-12 00:01:39,斯洛文尼亚,226499,0,208561,4119,0,0.0,1800.0,,0.0,0.0,,,
95103,2021-04-12 08:37:04,卢森堡,63467,0,59168,763,0,0.0,0.0,,0.0,0.0,,,
95106,2021-04-12 00:01:39,爱尔兰,240945,0,23364,4785,0,0.0,753.0,,0.0,0.0,,,
95102,2021-04-12 08:37:04,厄瓜多尔,346817,0,290314,17293,0,0.0,1940.0,,0.0,18.0,,,
957777,2021-04-12 15:27:07,捷克,1581184,0,1466296,27918,0,0.0,995.0,,17244.0,110.0,,,
9522222,2021-04-12 16:02:03,匈牙利,725241,0,429074,23708,0,0.0,5077.0,,2680.0,291.0,,,
8101,2020-06-15 10:57:56,法属圭亚那,1255,0,534,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
8102,2020-06-15 11:45:39,多哥共和国,530,0,291,13,0,0.0,,,,,,,
8100,2021-04-12 08:37:04,哥斯达黎加,222544,0,194760,3018,0,0.0,0.0,,0.0,0.0,,,
8105,2021-04-12 08:37:04,文莱,219,0,206,3,0,0.0,0.0,,0.0,0.0,,,
8103,2020-06-15 13:46:38,法罗群岛,187,0,187,0,0,0.0,,,,,,,
8104,2021-04-12 00:01:39,马提尼克岛,37,0,0,1,0,0.0,5.0,,0.0,0.0,,,
