id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
835,2021-04-20 00:10:38,瑞士,637304,0,317600,10521,0,0.0,4905.0,,0.0,0.0,,,
839,2021-04-20 08:50:42,希腊,316879,0,93764,9540,0,0.0,1606.0,,0.0,78.0,,,
95800,2021-04-20 08:50:42,毛里求斯,1203,0,934,15,0,0.0,0.0,,0.0,0.0,,,
845,2021-04-20 00:00:31,爱沙尼亚,117782,0,102226,1100,0,0.0,228.0,,0.0,0.0,,,
846,2021-04-20 08:50:42,北马其顿,147229,0,123710,4478,0,0.0,135.0,,900.0,35.0,,,
850,2021-04-20 00:00:30,白俄罗斯,345110,0,335485,2433,0,0.0,887.0,,0.0,0.0,,,
851,2021-04-20 00:00:30,立陶宛,234232,0,211503,3770,0,0.0,601.0,,0.0,0.0,,,
852,2021-04-20 00:00:31,阿塞拜疆,301661,0,265539,4169,0,0.0,995.0,,0.0,0.0,,,
875097,2020-06-12 17:06:26,美属维尔京群岛,72,0,46,6,0,,,,,,,,
95826,2020-06-15 13:26:49,蒙古,197,0,98,0,0,,,,,,,,
872,2021-04-20 00:00:31,乌克兰,2006197,0,1536877,41755,0,0.0,6630.0,,0.0,0.0,,,
874,2021-04-20 00:00:30,波兰,2695327,0,2334978,62133,0,0.0,7302.0,,0.0,0.0,,,
879,2021-04-20 00:00:30,波黑,191154,0,148146,7938,0,0.0,2160.0,,0.0,0.0,,,
80902,2020-06-12 17:02:32,蒙特塞拉特,11,0,10,1,0,,,,,,,,
880,2021-04-20 08:50:42,南非,1567513,0,1490876,53757,0,0.0,744.0,,733.0,21.0,,,
95198,2020-06-15 14:48:50,布隆迪,85,0,45,1,0,,,,,,,,
95215522,2020-06-15 07:27:53,南苏丹,1755,0,58,30,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
893,2021-04-20 00:00:30,马耳他,30026,0,29003,409,0,0.0,60.0,,0.0,0.0,,,
896,2021-04-20 08:50:41,摩尔多瓦,246238,0,232328,5591,0,0.0,341.0,,1093.0,20.0,,,
897,2021-04-20 08:50:42,保加利亚,388815,0,310922,15412,0,0.0,2434.0,,4244.0,217.0,,,
898,2021-04-20 00:00:30,孟加拉,723221,0,621300,10497,0,0.0,4271.0,,0.0,0.0,,,
899,2020-06-15 10:20:56,阿尔巴尼亚,1521,0,1044,36,0,,,0.0,,,0.0,,
950000,2021-04-20 08:50:42,巴勒斯坦,282270,0,249382,3047,0,0.0,1529.0,,2023.0,30.0,,,
95kml,2020-06-15 13:47:09,科摩罗,176,0,114,2,0,,,,,,,,
953333,2021-04-20 00:00:30,阿富汗,57898,0,52244,2546,0,0.0,105.0,,0.0,0.0,,,
95888822,2021-04-20 00:00:31,沙特阿拉伯,405940,0,389598,6834,0,0.0,970.0,,0.0,0.0,,,
9511123,2021-04-20 00:00:30,新西兰,2596,0,2468,26,0,0.0,1.0,,0.0,0.0,,,
95333,2021-04-20 00:00:31,塔吉克斯坦,13308,0,13218,90,0,0.0,0.0,,0.0,0.0,,,
83356,2020-06-15 13:25:33,泽西岛,313,0,292,15,0,0.0,,,,,,,
954467,2020-06-15 13:51:09,叙利亚,177,0,74,6,0,,,0.0,,,0.0,,
95327,2021-04-20 09:05:40,巴拿马,361044,0,350835,6189,0,0.0,203.0,,225.0,1.0,,,
95329,2021-04-20 08:50:42,古巴,94571,0,89073,531,0,0.0,1060.0,,1038.0,6.0,,,
9511111,2021-04-20 09:05:40,尼日利亚,164303,0,154384,2061,0,0.0,70.0,,52.0,0.0,,,
95858585,2021-04-20 08:50:42,摩洛哥,505949,0,492100,8952,0,0.0,138.0,,290.0,7.0,,,
9500222,2021-04-20 00:00:31,塞内加尔,39821,0,38539,1091,0,0.0,39.0,,0.0,0.0,,,
95118,2020-06-15 14:24:59,老挝,19,0,19,0,0,,,,,,,,
95350,2021-04-20 00:00:30,巴哈马,9634,0,8984,194,0,0.0,0.0,,0.0,0.0,,,
84226,2020-06-15 10:14:23,马约特岛,2282,0,1790,28,0,0.0,,,,,,,
954444,2021-04-20 00:00:30,斯洛文尼亚,232311,0,216261,4167,0,0.0,240.0,,0.0,0.0,,,
95103,2021-04-20 08:50:42,卢森堡,65144,0,61539,786,0,0.0,398.0,,912.0,1.0,,,
95106,2021-04-20 08:50:42,爱尔兰,243911,0,23364,4836,0,0.0,403.0,,0.0,0.0,,,
95102,2021-04-20 08:50:42,厄瓜多尔,360563,0,309541,17703,0,0.0,17.0,,0.0,0.0,,,
957777,2021-04-20 00:00:30,捷克,1602711,0,1508982,28532,0,0.0,830.0,,0.0,0.0,,,
9522222,2021-04-20 00:00:30,匈牙利,753188,0,458212,25381,0,0.0,2680.0,,0.0,0.0,,,
8101,2020-06-15 10:57:56,法属圭亚那,1255,0,534,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
8102,2020-06-15 11:45:39,多哥共和国,530,0,291,13,0,0.0,,,,,,,
8100,2021-04-20 08:50:42,哥斯达黎加,230837,0,197842,3099,0,0.0,2260.0,,868.0,28.0,,,
8105,2021-04-20 00:00:30,文莱,221,0,206,3,0,0.0,0.0,,0.0,0.0,,,
8103,2020-06-15 13:46:38,法罗群岛,187,0,187,0,0,0.0,,,,,,,
8104,2021-04-20 00:00:30,马提尼克岛,37,0,0,1,0,0.0,5.0,,0.0,0.0,,,
95120,2021-04-20 00:00:30,荷兰,1435557,0,21382,17149,0,0.0,7181.0,,0.0,0.0,,,
951234567,2021-04-20 09:05:40,巴西,13973695,0,12344481,374682,0,0.0,30624.0,,40943.0,1347.0,,,
8115,2021-04-20 00:00:30,洪都拉斯,200935,0,76339,4957,0,0.0,676.0,,0.0,0.0,,,
95394,2021-04-20 08:50:42,乌拉圭,167033,0,136304,1971,0,0.0,2289.0,,3387.0,63.0,,,
95390,2021-04-20 00:00:31,秘鲁,1704757,0,1627969,57230,0,0.0,7131.0,,0.0,0.0,,,
956666,2021-04-20 08:50:42,智利,1131340,0,1060796,25277,0,0.0,6622.0,,7161.0,100.0,,,
95389,2020-06-15 00:00:31,格陵兰,13,0,13,0,0,0.0,,,,,,,
95382,2020-06-12 17:03:05,圣巴托洛谬岛,6,0,6,0,0,,,,,,,,
950101010,2021-04-20 08:50:41,马尔代夫,26505,0,23691,70,0,0.0,157.0,,100.0,0.0,,,
95384,2021-04-20 00:00:30,委内瑞拉,183190,0,165959,1905,0,0.0,1287.0,,0.0,0.0,,,
8134,2021-04-20 00:00:30,毛里塔尼亚,18129,0,17484,453,0,0.0,8.0,,0.0,0.0,,,
8135,2020-06-15 00:00:31,纳米比亚,31,0,17,0,0,,,,,,,,
8132,2020-06-15 13:04:24,法属留尼汪岛,487,0,447,1,0,0.0,,,,,,,
8133,2020-06-13 11:26:34,波多黎各,5536,0,0,146,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
95732,2021-04-20 00:00:30,加纳,91709,0,89604,771,0,0.0,46.0,,0.0,0.0,,,
8136,2021-04-20 00:00:30,赤道几内亚,7259,0,6885,106,0,0.0,0.0,,0.0,0.0,,,
8130,2021-04-20 09:05:40,几内亚,21612,0,18973,138,0,0.0,152.0,,91.0,0.0,,,
8131,2021-04-20 08:50:42,卢旺达,23934,0,22408,326,0,0.0,46.0,,167.0,1.0,,,
80001,2020-06-15 00:00:31,格林纳达,23,0,22,0,0,,,,,,,,
8129,2021-04-20 00:00:30,斯威士兰,18417,0,17712,671,0,0.0,2.0,,0.0,0.0,,,
8145,2021-04-20 00:00:30,坦桑尼亚,509,0,183,21,0,0.0,0.0,,0.0,0.0,,,
8146,2021-04-20 00:00:30,贝宁,7611,0,6728,95,0,0.0,0.0,,0.0,0.0,,,
8143,2021-04-20 00:00:30,刚果（金）,28956,0,25841,745,0,0.0,62.0,,0.0,0.0,,,
8144,2021-04-20 00:00:30,中非共和国,5787,0,5112,75,0,0.0,59.0,,0.0,0.0,,,
8147,2021-04-20 00:00:30,利比里亚,2042,0,1899,85,0,0.0,0.0,,0.0,0.0,,,
8148,2021-04-20 00:00:30,索马里,13079,0,5413,670,0,0.0,242.0,,0.0,0.0,,,
95123456,2021-04-20 00:00:31,塞拉利昂,4028,0,2849,79,0,0.0,8.0,,0.0,0.0,,,
95XXXX,2021-04-20 08:50:42,乍得,4708,0,4353,169,0,0.0,2.0,,11.0,0.0,,,
8152,2021-04-20 08:50:42,赞比亚,90942,0,88860,1236,0,0.0,24.0,,0.0,0.0,,,
8151,2020-06-15 13:01:51,巴巴多斯,96,0,83,7,0,,,,,,,,
95mali,2021-04-20 08:50:42,马里,13145,0,7493,441,0,0.0,75.0,,61.0,8.0,,,
958888,2021-04-20 08:50:41,阿根廷,2714475,0,2386383,59476,0,0.0,20461.0,,22212.0,248.0,,,
81113,2020-06-15 00:00:31,法属波利尼西亚,60,0,60,0,0,,,,,,,,
9584332,2021-04-20 08:50:41,巴林,165118,0,153671,600,0,0.0,1008.0,,1310.0,6.0,,,
8168,2021-04-20 09:05:40,莫桑比克,69228,0,62315,800,0,0.0,25.0,,1022.0,2.0,,,
95747,2021-04-20 00:00:30,喀麦隆,64809,0,35261,939,0,0.0,0.0,,0.0,0.0,,,
8165,2021-04-20 00:00:31,乌干达,41378,0,40898,338,0,0.0,38.0,,0.0,0.0,,,
8166,2020-06-12 16:57:11,厄立特里亚,41,0,39,0,0,,,,,,,,
95983,2021-04-20 00:00:31,刚果（布）,10084,0,8208,139,0,0.0,0.0,,0.0,0.0,,,
8162,2021-04-20 08:50:42,津巴布韦,37859,0,35031,1553,0,0.0,108.0,,12.0,0.0,,,
956475,2021-04-20 00:00:30,丹麦,244067,0,232319,2460,0,0.0,741.0,,0.0,0.0,,,
81344,2020-06-15 14:48:41,阿鲁巴,101,0,98,3,0,0.0,,,,,,,
95776,2021-04-20 00:00:31,斐济,72,0,65,2,0,0.0,0.0,,0.0,0.0,,,
8172,2021-04-20 00:00:30,伯利兹,12538,0,12143,318,0,0.0,0.0,,0.0,0.0,,,
8173,2021-04-20 08:50:42,缅甸,142644,0,131903,3206,0,0.0,16.0,,8.0,0.0,,,
9568067,2021-04-20 09:05:40,塞浦路斯,57081,0,39061,294,0,0.0,822.0,,0.0,3.0,,,
81134,2020-06-14 00:00:31,关岛,183,0,143,5,0,0.0,,,,,,,
888779,2020-06-15 10:21:59,科索沃,1326,0,921,31,0,0.0,,,,,,,
95860612,2020-06-12 17:03:41,圣皮埃尔岛和密克隆岛,1,0,1,0,0,0.0,,,,,,,
95251456,2021-04-20 00:00:30,吉尔吉斯斯坦,92095,0,87056,1555,0,0.0,212.0,,0.0,0.0,,,
8197,2020-06-15 00:00:31,博茨瓦纳,60,0,24,1,0,,,0.0,,,0.0,,
95309,2021-04-20 00:00:30,尼日尔,5131,0,4779,190,0,0.0,15.0,,0.0,0.0,,,
95305,2021-04-20 00:00:31,苏里南,9581,0,8829,187,0,0.0,36.0,,0.0,0.0,,,
95306,2021-04-20 08:50:42,佛得角,20627,0,18191,193,0,0.0,161.0,,150.0,1.0,,,
95786,2021-04-20 08:50:42,萨尔瓦多,67557,0,63787,2078,0,0.0,0.0,,0.0,0.0,,,
95303,2020-06-15 13:51:31,圭亚那,159,0,99,12,0,,,0.0,,,0.0,,
95787,2021-04-20 00:00:30,尼加拉瓜,6778,0,4225,180,0,0.0,0.0,,0.0,0.0,,,
95783,2020-06-15 00:00:31,冈比亚,28,0,24,1,0,,,0.0,,,0.0,,
9523416782,2020-06-12 16:58:23,东帝汶,24,0,24,0,0,,,,,,,,
950777,2021-04-20 00:00:30,巴基斯坦,761437,0,662845,16316,0,0.0,5152.0,,0.0,0.0,,,
9577890,2021-04-20 09:05:40,埃及,217186,0,163812,12778,0,0.0,852.0,,333.0,40.0,,,
9577665,2021-04-20 08:50:42,科威特,258497,0,241696,1456,0,0.0,1510.0,,1231.0,8.0,,,
95903,2021-04-20 00:00:30,斯洛伐克,376067,0,255300,11172,0,0.0,93.0,,0.0,0.0,,,
95904,2020-06-15 13:47:38,直布罗陀,176,0,173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
959333,2020-06-16 00:00:31,摩纳哥,99,0,93,4,0,,,,,,,,
9509765,2021-04-20 00:00:30,巴拉圭,250165,0,205883,5313,0,0.0,1801.0,,0.0,0.0,,,
856671,2020-06-12 16:58:47,荷属安的列斯,22,0,15,1,0,,,,,,,,
95711,2020-06-15 00:00:31,多米尼克,18,0,16,0,0,,,,,,,,
95703,2021-04-20 00:00:30,乌兹别克斯坦,86982,0,84307,638,0,0.0,302.0,,0.0,0.0,,,
95293,2021-04-20 08:50:42,黑山,95695,0,91119,1438,0,0.0,144.0,,216.0,9.0,,,
95294,2021-04-20 08:50:42,危地马拉,213049,0,191492,7241,0,0.0,315.0,,548.0,20.0,,,
95290,2021-04-20 08:50:41,加蓬,22032,0,18706,136,0,0.0,174.0,,199.0,3.0,,,
95291,2021-04-20 00:00:30,苏丹,33022,0,25539,2208,0,0.0,0.0,,0.0,0.0,,,
87435,2021-04-20 00:00:30,利比亚,172464,0,157658,2908,0,0.0,584.0,,0.0,0.0,,,
95287,2020-06-15 14:48:56,圣马丁岛,77,0,61,15,0,,,,,,,,
95046,2021-04-20 08:50:42,土耳其,4323596,0,3736537,36267,0,0.0,55149.0,,48947.0,341.0,,,
95047,2020-06-12 17:02:54,巴布亚新几内亚,8,0,8,0,0,,,,,,,,
95000011,2021-04-20 08:50:42,多米尼加,261531,0,218988,3422,0,0.0,402.0,,264.0,4.0,,,
95076,2021-04-20 08:50:41,约旦,689482,0,644486,8308,0,0.0,3509.0,,6005.0,62.0,,,
9532556,2021-04-20 00:00:30,亚美尼亚,208818,0,189017,3895,0,0.0,298.0,,0.0,0.0,,,
811192,2020-06-12 17:01:29,圣基茨和尼维斯,15,0,15,0,0,,,,,,,,
89665,2020-06-15 13:49:44,瓜德罗普,171,0,157,14,0,,,0.0,,,0.0,,
94367,2021-04-20 08:50:42,安提瓜和巴布达,1217,0,995,31,0,0.0,1.0,,9.0,0.0,,,
95215,2021-04-20 00:00:31,玻利维亚,289066,0,238195,12648,0,0.0,521.0,,0.0,0.0,,,
95693,2021-04-20 09:05:40,哥伦比亚,2667136,0,2488246,68748,0,0.0,14189.0,,16748.0,420.0,,,
879903,2020-06-12 16:57:52,圣文森特和格林纳丁斯,27,0,25,0,0,,,,,,,,
84326,2020-06-12 16:59:25,圣卢西亚,19,0,18,0,0,,,,,,,,
10,2021-04-20 08:50:42,法国,5357217,0,328718,101339,0,0.0,6696.0,,1132.0,447.0,,,
11,2021-04-20 00:00:31,阿联酋,498957,0,481326,1556,0,0.0,1803.0,,0.0,0.0,,,
12,2021-04-20 09:05:40,加拿大,1139591,0,1028539,23649,0,0.0,7918.0,,7537.0,18.0,,,
13,2021-04-20 08:50:42,印度,15061919,0,12953821,178769,0,0.0,273810.0,,0.0,0.0,,,
14,2021-04-20 08:50:41,英国,4406023,0,13987,127522,0,0.0,2965.0,,0.0,0.0,,,
15,2021-04-20 08:50:41,意大利,3878994,0,3268262,117243,0,0.0,8863.0,,19669.0,316.0,,,
16,2021-04-20 00:00:30,俄罗斯,4657509,0,4284398,104173,0,0.0,8465.0,,0.0,0.0,,,
17,2021-04-20 00:00:30,菲律宾,945745,0,788322,16048,0,0.0,9612.0,,0.0,0.0,,,
18,2021-04-20 00:00:30,芬兰,84287,0,46000,891,0,0.0,156.0,,0.0,0.0,,,
19,2021-04-20 00:00:30,尼泊尔,285900,0,275555,3091,0,0.0,1227.0,,0.0,0.0,,,
95682,2021-04-20 08:50:42,葡萄牙,831221,0,789216,16946,0,0.0,661.0,,0.0,0.0,,,
95200,2021-04-20 08:50:42,也门,5858,0,2261,1132,0,0.0,46.0,,42.0,6.0,,,
954356,2020-06-15 00:00:31,塞舌尔,11,0,11,0,0,,,,,,,,
20,2021-04-20 08:50:42,西班牙,3428354,0,3144353,77102,0,0.0,6898.0,,15119.0,121.0,,,
21,2021-04-20 08:50:42,斯里兰卡,97105,0,93374,620,0,0.0,309.0,,261.0,2.0,,,
9509,2021-04-20 08:50:42,阿尔及利亚,119805,0,83514,3160,0,0.0,163.0,,117.0,5.0,,,
22,2021-04-20 00:00:30,柬埔寨,7013,0,2524,45,0,0.0,624.0,,0.0,0.0,,,
95239,2021-04-20 08:50:42,海地,12918,0,11791,251,0,0.0,0.0,,0.0,0.0,,,
23,2021-04-20 00:00:30,瑞典,900138,0,0,13788,0,0.0,0.0,,0.0,0.0,,,
95237,2020-06-15 14:48:06,特里尼达和多巴哥,123,0,109,8,0,,,0.0,,,0.0,,
95jibuti,2021-04-20 08:50:42,吉布提,10460,0,9172,116,0,0.0,0.0,,0.0,0.0,,,
9512314,2020-06-15 11:44:39,圣多美与普林西比,659,0,176,12,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
953487,2021-04-20 00:00:30,布基纳法索,13129,0,12759,154,0,0.0,15.0,,0.0,0.0,,,
954332,2021-04-20 00:00:30,比利时,949996,0,0,23747,0,0.0,2996.0,,0.0,0.0,,,
9534324,2021-04-20 00:00:30,伊拉克,984950,0,864039,15026,0,0.0,7775.0,,0.0,0.0,,,
95000111,2021-04-20 08:50:42,马拉维,33959,0,31774,1139,0,0.0,18.0,,10.0,1.0,,,
95010,2021-04-20 00:00:30,冰岛,6329,0,6203,29,0,0.0,43.0,,0.0,0.0,,,
95jnybs,2021-04-20 00:00:31,几内亚比绍,3712,0,3142,66,0,0.0,2.0,,0.0,0.0,,,
953333666,2021-04-20 00:00:30,拉脱维亚,111536,0,102174,2056,0,0.0,202.0,,0.0,0.0,,,
9512111,2020-06-15 14:49:07,不丹,66,0,21,0,0,,,0.0,,,0.0,,
957873,2021-04-20 08:50:41,挪威,108028,0,17998,709,0,0.0,261.0,,0.0,0.0,,,
9524546,2021-04-20 00:00:30,印度尼西亚,1609300,0,1461414,43567,0,0.0,4952.0,,0.0,0.0,,,
956789,2021-04-20 00:00:30,安哥拉,24389,0,22597,561,0,0.0,89.0,,0.0,0.0,,,
87656,2020-06-15 13:46:13,开曼群岛,187,0,115,1,0,,,,,,,,
95844,2021-04-20 08:50:42,埃塞俄比亚,243631,0,180645,3392,0,0.0,1603.0,,1330.0,22.0,,,
95879,2020-06-15 00:00:31,梵蒂冈,12,0,12,0,0,,,,,,,,
95632,2021-04-20 00:00:30,科特迪瓦,45560,0,45129,274,0,0.0,41.0,,0.0,0.0,,,
95634,2021-04-20 00:00:30,卡塔尔,197476,0,174698,386,0,0.0,1719.0,,0.0,0.0,,,
95411,2020-06-12 17:03:24,莱索托,4,0,2,0,0,,,,,,,,
950611,2021-04-20 00:00:30,格鲁吉亚,295936,0,281574,3949,0,0.0,578.0,,0.0,0.0,,,
96745,2021-04-20 00:00:30,墨西哥,2305602,0,1765244,212339,0,0.0,1506.0,,0.0,0.0,,,
95891,2021-04-20 00:00:31,圣马力诺,5030,0,4746,88,0,0.0,4.0,,0.0,0.0,,,
95400,2021-04-20 00:00:31,哈萨克斯坦,341599,0,298822,3291,0,0.0,2754.0,,0.0,0.0,,,
95643,2021-04-20 00:00:30,安道尔,12805,0,12203,123,0,0.0,34.0,,0.0,0.0,,,
95886,2021-04-20 08:50:42,牙买加,44136,0,19832,727,0,0.0,246.0,,122.0,4.0,,,
82333,2020-06-15 13:26:03,格恩西岛,252,0,238,13,0,,,,,,,,
95677,2021-04-20 00:00:30,罗马尼亚,1031072,0,944774,26381,0,0.0,1768.0,,0.0,0.0,,,
95436,2021-04-20 00:00:30,阿曼,181430,0,161670,1890,0,0.0,4762.0,,0.0,0.0,,,
95672,2020-06-15 14:25:46,列支敦士登,82,0,55,1,0,,,,,,,,
9547021,2021-04-20 00:00:31,马达加斯加,32798,0,26017,552,0,0.0,593.0,,0.0,0.0,,,
