id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
9577772,2021-04-09 08:45:23,突尼斯,266827,0,222461,9136,0,0.0,1833.0,,916.0,49.0,,,
9507896,2021-04-09 00:00:13,塞尔维亚,633013,0,0,5620,0,0.0,3625.0,,0.0,0.0,,,
0,2021-04-09 08:45:19,中国,103034,0,97700,4851,0,5397.0,31.0,,19.0,0.0,,12.0,13.0
1,2021-04-09 13:00:24,日本本土,496351,0,456894,9311,0,0.0,42.0,,0.0,0.0,,,
2,2021-04-09 00:00:12,泰国,30310,0,26873,95,0,0.0,405.0,,0.0,0.0,,,
3,2021-04-09 08:45:25,新加坡,60575,0,60284,30,0,0.0,21.0,,24.0,0.0,,,
4,2021-04-09 10:55:22,韩国,108269,0,98786,1764,0,0.0,671.0,,426.0,6.0,,,
5,2021-04-09 12:10:27,澳大利亚,29390,0,23071,909,0,0.0,5.0,,14.0,0.0,,,
6,2021-04-09 10:55:22,德国,2966789,0,2640300,78049,0,0.0,22137.0,,1960.0,276.0,,,
7,2021-04-09 09:45:29,美国,31717404,0,24272869,573856,0,0.0,80161.0,,66330.0,1007.0,,,
8,2021-04-09 00:00:12,马来西亚,355753,0,340242,1308,0,0.0,1285.0,,0.0,0.0,,,
9,2021-04-09 00:00:12,越南,2668,0,2429,35,0,0.0,9.0,,0.0,0.0,,,
89566,2020-06-12 17:03:12,圣巴泰勒米,6,0,6,0,0,,,,,,,,
821,2021-04-09 08:45:24,肯尼亚,143063,0,97650,2292,0,0.0,1698.0,,456.0,16.0,,,
826,2021-04-09 00:00:13,伊朗,2006934,0,1684570,63884,0,0.0,22586.0,,0.0,0.0,,,
827,2021-04-09 08:45:23,以色列,835486,0,824748,6279,0,0.0,101.0,,404.0,9.0,,,
828,2020-06-09 19:59:04,毛利亚尼亚,16,0,6,2,0,,,,,,,,
829,2021-04-09 08:45:23,黎巴嫩,489428,0,395261,6549,0,0.0,3510.0,,4064.0,37.0,,,
833,2021-04-09 00:00:12,克罗地亚,285765,0,266813,6185,0,0.0,3217.0,,0.0,0.0,,,
834,2021-04-09 00:00:12,奥地利,568914,0,525682,9586,0,0.0,2906.0,,0.0,0.0,,,
835,2021-04-09 08:45:22,瑞士,615024,0,317600,10445,0,0.0,2449.0,,0.0,4.0,,,
839,2021-04-09 08:45:23,希腊,288230,0,93764,8680,0,0.0,3215.0,,0.0,73.0,,,
95800,2021-04-09 10:55:22,毛里求斯,1171,0,730,12,0,0.0,4.0,,23.0,0.0,,,
845,2021-04-09 00:00:13,爱沙尼亚,112421,0,91789,990,0,0.0,757.0,,0.0,0.0,,,
846,2021-04-09 08:45:23,北马其顿,138891,0,112619,4108,0,0.0,1163.0,,854.0,35.0,,,
850,2021-04-09 00:00:13,白俄罗斯,331808,0,322223,2324,0,0.0,1272.0,,0.0,0.0,,,
851,2021-04-09 00:00:12,立陶宛,223127,0,203803,3647,0,0.0,1107.0,,0.0,0.0,,,
852,2021-04-09 08:45:25,阿塞拜疆,279181,0,245881,3811,0,0.0,2717.0,,1341.0,31.0,,,
875097,2020-06-12 17:06:26,美属维尔京群岛,72,0,46,6,0,,,,,,,,
95826,2020-06-15 13:26:49,蒙古,197,0,98,0,0,,,,,,,,
872,2021-04-09 00:00:13,乌克兰,1855806,0,1432220,37649,0,0.0,19546.0,,0.0,0.0,,,
874,2021-04-09 00:00:12,波兰,2499507,0,2076504,56659,0,0.0,27890.0,,0.0,0.0,,,
879,2021-04-09 00:00:12,波黑,180831,0,138294,7216,0,0.0,1583.0,,0.0,0.0,,,
80902,2020-06-12 17:02:32,蒙特塞拉特,11,0,10,1,0,,,,,,,,
880,2021-04-09 08:45:23,南非,1554975,0,1480632,53173,0,0.0,1366.0,,811.0,62.0,,,
95198,2020-06-15 14:48:50,布隆迪,85,0,45,1,0,,,,,,,,
95215522,2020-06-15 07:27:53,南苏丹,1755,0,58,30,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
893,2021-04-09 00:00:12,马耳他,29463,0,28508,401,0,0.0,55.0,,0.0,0.0,,,
896,2021-04-09 08:45:22,摩尔多瓦,239146,0,219728,5307,0,0.0,1428.0,,1017.0,39.0,,,
897,2021-04-09 08:45:23,保加利亚,367376,0,281979,14170,0,0.0,2957.0,,3314.0,136.0,,,
898,2021-04-09 00:00:12,孟加拉,666132,0,565030,9521,0,0.0,6854.0,,0.0,0.0,,,
899,2020-06-15 10:20:56,阿尔巴尼亚,1521,0,1044,36,0,,,0.0,,,0.0,,
950000,2021-04-09 00:00:12,巴勒斯坦,262017,0,227988,2781,0,0.0,5556.0,,0.0,0.0,,,
95kml,2020-06-15 13:47:09,科摩罗,176,0,114,2,0,,,,,,,,
953333,2021-04-09 00:00:12,阿富汗,56943,0,51956,2516,0,0.0,70.0,,0.0,0.0,,,
95888822,2021-04-09 00:00:13,沙特阿拉伯,395854,0,381658,6728,0,0.0,902.0,,0.0,0.0,,,
9511123,2021-04-09 10:55:21,新西兰,2561,0,2440,26,0,0.0,6.0,,6.0,0.0,,,
95333,2021-04-09 00:00:13,塔吉克斯坦,13308,0,13218,90,0,0.0,0.0,,0.0,0.0,,,
83356,2020-06-15 13:25:33,泽西岛,313,0,292,15,0,0.0,,,,,,,
954467,2020-06-15 13:51:09,叙利亚,177,0,74,6,0,,,0.0,,,0.0,,
95327,2021-04-09 08:50:18,巴拿马,357704,0,347060,6152,0,0.0,427.0,,449.0,4.0,,,
95329,2021-04-09 08:45:23,古巴,83515,0,77953,443,0,0.0,914.0,,1070.0,1.0,,,
9511111,2021-04-09 08:50:18,尼日利亚,163581,0,154005,2058,0,0.0,83.0,,217.0,0.0,,,
95858585,2021-04-09 08:45:23,摩洛哥,500323,0,486913,8873,0,0.0,635.0,,564.0,6.0,,,
9500222,2021-04-09 00:00:13,塞内加尔,39237,0,37970,1073,0,0.0,73.0,,0.0,0.0,,,
95118,2020-06-15 14:24:59,老挝,19,0,19,0,0,,,,,,,,
95350,2021-04-09 08:50:18,巴哈马,9339,0,8814,189,0,0.0,43.0,,3.0,0.0,,,
84226,2020-06-15 10:14:23,马约特岛,2282,0,1790,28,0,0.0,,,,,,,
954444,2021-04-09 00:00:12,斯洛文尼亚,223416,0,205655,4097,0,0.0,1526.0,,0.0,0.0,,,
95103,2021-04-09 00:00:12,卢森堡,63180,0,58874,762,0,0.0,555.0,,0.0,0.0,,,
95106,2021-04-09 08:45:23,爱尔兰,239723,0,23364,4737,0,0.0,398.0,,0.0,5.0,,,
95102,2021-04-09 08:45:25,厄瓜多尔,341619,0,290314,17115,0,0.0,2015.0,,0.0,58.0,,,
957777,2021-04-09 00:00:12,捷克,1567848,0,1434281,27466,0,0.0,7071.0,,0.0,0.0,,,
9522222,2021-04-09 00:00:12,匈牙利,698490,0,419765,22681,0,0.0,4814.0,,0.0,0.0,,,
8101,2020-06-15 10:57:56,法属圭亚那,1255,0,534,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
8102,2020-06-15 11:45:39,多哥共和国,530,0,291,13,0,0.0,,,,,,,
8100,2021-04-09 08:45:23,哥斯达黎加,219846,0,193857,3000,0,0.0,0.0,,0.0,0.0,,,
8105,2021-04-09 00:00:12,文莱,216,0,202,3,0,0.0,2.0,,0.0,0.0,,,
8103,2020-06-15 13:46:38,法罗群岛,187,0,187,0,0,0.0,,,,,,,
8104,2021-04-09 00:00:12,马提尼克岛,37,0,0,1,0,0.0,5.0,,0.0,0.0,,,
95120,2021-04-09 08:50:18,荷兰,1350034,0,17433,16873,0,0.0,302.0,,215.0,2.0,,,
951234567,2021-04-09 13:00:24,巴西,13279857,0,11668734,345025,0,0.0,86652.0,,58107.0,4249.0,,,
8115,2021-04-09 12:10:27,洪都拉斯,193783,0,74759,4715,0,0.0,754.0,,460.0,12.0,,,
95394,2021-04-09 10:55:22,乌拉圭,130657,0,101241,1275,0,0.0,3670.0,,2404.0,44.0,,,
95390,2021-04-09 10:55:22,秘鲁,1617864,0,1527112,53978,0,0.0,9966.0,,0.0,253.0,,,
956666,2021-04-09 08:45:23,智利,1051270,0,986285,23979,0,0.0,8248.0,,6040.0,183.0,,,
95389,2020-06-15 00:00:31,格陵兰,13,0,13,0,0,0.0,,,,,,,
95382,2020-06-12 17:03:05,圣巴托洛谬岛,6,0,6,0,0,,,,,,,,
950101010,2021-04-09 08:45:22,马尔代夫,25304,0,22166,67,0,0.0,113.0,,152.0,0.0,,,
95384,2021-04-09 10:55:21,委内瑞拉,171373,0,154811,1720,0,0.0,1184.0,,788.0,15.0,,,
8134,2021-04-09 08:50:18,毛里塔尼亚,17995,0,17297,450,0,0.0,21.0,,31.0,0.0,,,
8135,2020-06-15 00:00:31,纳米比亚,31,0,17,0,0,,,,,,,,
8132,2020-06-15 13:04:24,法属留尼汪岛,487,0,447,1,0,0.0,,,,,,,
8133,2020-06-13 11:26:34,波多黎各,5536,0,0,146,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
95732,2021-04-09 13:00:24,加纳,91109,0,88971,752,0,0.0,100.0,,161.0,0.0,,,
8136,2021-04-09 00:00:12,赤道几内亚,7059,0,6683,104,0,0.0,0.0,,0.0,0.0,,,
8130,2021-04-09 08:45:23,几内亚,20554,0,18302,131,0,0.0,0.0,,0.0,0.0,,,
8131,2021-04-09 08:50:18,卢旺达,23152,0,20870,314,0,0.0,111.0,,35.0,0.0,,,
80001,2020-06-15 00:00:31,格林纳达,23,0,22,0,0,,,,,,,,
8129,2021-04-09 08:45:22,斯威士兰,17367,0,16639,669,0,0.0,2.0,,8.0,0.0,,,
8145,2021-04-09 00:00:13,坦桑尼亚,509,0,183,21,0,0.0,0.0,,0.0,0.0,,,
8146,2021-04-09 08:45:22,贝宁,7515,0,6452,93,0,0.0,202.0,,0.0,0.0,,,
8143,2021-04-09 00:00:13,刚果（金）,28474,0,25841,745,0,0.0,64.0,,0.0,0.0,,,
8144,2021-04-09 00:00:12,中非共和国,5402,0,5056,74,0,0.0,89.0,,0.0,0.0,,,
8147,2021-04-09 00:00:12,利比里亚,2042,0,1899,85,0,0.0,0.0,,0.0,0.0,,,
8148,2021-04-09 08:45:23,索马里,12271,0,5129,605,0,0.0,293.0,,71.0,29.0,,,
95123456,2021-04-09 00:00:13,塞拉利昂,3993,0,2826,79,0,0.0,3.0,,0.0,0.0,,,
95XXXX,2021-04-09 08:45:23,乍得,4616,0,4254,167,0,0.0,10.0,,18.0,1.0,,,
8152,2021-04-09 00:00:12,赞比亚,89592,0,85446,1225,0,0.0,206.0,,0.0,0.0,,,
8151,2020-06-15 13:01:51,巴巴多斯,96,0,83,7,0,,,,,,,,
95mali,2021-04-09 08:45:23,马里,11254,0,7057,402,0,0.0,413.0,,24.0,2.0,,,
958888,2021-04-09 08:45:22,阿根廷,2473751,0,2188983,57122,0,0.0,23683.0,,14358.0,290.0,,,
81113,2020-06-15 00:00:31,法属波利尼西亚,60,0,60,0,0,,,,,,,,
9584332,2021-04-09 08:45:22,巴林,153074,0,141911,548,0,0.0,1143.0,,792.0,1.0,,,
8168,2021-04-09 08:45:24,莫桑比克,68466,0,58129,788,0,0.0,35.0,,66.0,3.0,,,
