id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
9577772,2021-02-10 09:15:45,突尼斯,218564,0,176859,7332,0,0.0,811.0,,1519.0,75.0,,,
9507896,2021-02-10 00:00:34,塞尔维亚,411855,0,0,4154,0,0.0,2014.0,,0.0,0.0,,,
0,2021-02-10 09:15:44,中国,101408,0,95001,4833,0,4832.0,45.0,,162.0,2.0,,-119.0,14.0
1,2021-02-10 11:55:51,日本本土,408550,0,368657,6601,0,0.0,5.0,,0.0,0.0,,,
2,2021-02-10 00:00:34,泰国,23746,0,18366,79,0,0.0,189.0,,0.0,0.0,,,
3,2021-02-10 00:10:34,新加坡,59732,0,59506,29,0,0.0,11.0,,0.0,0.0,,,
4,2021-02-10 11:15:49,韩国,81930,0,72226,1486,0,0.0,443.0,,550.0,4.0,,,
5,2021-02-10 11:15:49,澳大利亚,28871,0,26105,909,0,0.0,11.0,,7.0,0.0,,,
6,2021-02-10 13:50:53,德国,2302051,0,2081966,63006,0,0.0,3292.0,,14666.0,792.0,,,
7,2021-02-10 10:20:48,美国,27799946,0,17639217,479772,0,0.0,95542.0,,126633.0,3367.0,,,
8,2021-02-10 00:00:34,马来西亚,248316,0,196566,909,0,0.0,2764.0,,0.0,0.0,,,
9,2021-02-10 00:00:34,越南,2064,0,1472,35,0,0.0,14.0,,0.0,0.0,,,
89566,2020-06-12 17:03:12,圣巴泰勒米,6,0,6,0,0,,,,,,,,
821,2021-02-10 00:00:34,肯尼亚,102048,0,84542,1789,0,0.0,104.0,,0.0,0.0,,,
826,2021-02-10 00:00:34,伊朗,1481396,0,1266518,58625,0,0.0,7640.0,,0.0,0.0,,,
827,2021-02-10 09:15:45,以色列,703719,0,628004,5216,0,0.0,3240.0,,3066.0,24.0,,,
828,2020-06-09 19:59:04,毛利亚尼亚,16,0,6,2,0,,,,,,,,
829,2021-02-10 09:15:45,黎巴嫩,324866,0,215359,3737,0,0.0,2886.0,,3480.0,60.0,,,
833,2021-02-10 00:00:34,克罗地亚,235756,0,228203,5224,0,0.0,283.0,,0.0,0.0,,,
834,2021-02-10 00:00:34,奥地利,426093,0,404676,8071,0,0.0,1197.0,,0.0,0.0,,,
835,2021-02-10 09:15:45,瑞士,536516,0,317600,9687,0,0.0,1363.0,,0.0,17.0,,,
839,2021-02-10 09:15:45,希腊,166067,0,93764,6017,0,0.0,1492.0,,0.0,20.0,,,
95800,2021-02-10 09:20:45,毛里求斯,594,0,544,10,0,0.0,1.0,,1.0,0.0,,,
845,2021-02-10 00:00:34,爱沙尼亚,48809,0,38730,474,0,0.0,542.0,,0.0,0.0,,,
846,2021-02-10 09:15:45,北马其顿,95347,0,85846,2955,0,0.0,476.0,,407.0,9.0,,,
850,2021-02-10 00:00:34,白俄罗斯,260060,0,248064,1801,0,0.0,561.0,,0.0,0.0,,,
851,2021-02-10 00:00:34,立陶宛,187421,0,140448,2972,0,0.0,382.0,,0.0,0.0,,,
852,2021-02-10 09:15:46,阿塞拜疆,231362,0,225678,3163,0,0.0,164.0,,330.0,2.0,,,
875097,2020-06-12 17:06:26,美属维尔京群岛,72,0,46,6,0,,,,,,,,
95826,2020-06-15 13:26:49,蒙古,197,0,98,0,0,,,,,,,,
872,2021-02-10 00:00:34,乌克兰,1293892,0,1122912,25022,0,0.0,2867.0,,0.0,0.0,,,
874,2021-02-10 00:00:34,波兰,1556685,0,1317474,39360,0,0.0,3999.0,,0.0,0.0,,,
879,2021-02-10 00:00:34,波黑,124443,0,99669,4834,0,0.0,1009.0,,0.0,0.0,,,
80902,2020-06-12 17:02:32,蒙特塞拉特,11,0,10,1,0,,,,,,,,
880,2021-02-10 09:15:45,南非,1479253,0,1367247,46869,0,0.0,1742.0,,3300.0,396.0,,,
95198,2020-06-15 14:48:50,布隆迪,85,0,45,1,0,,,,,,,,
95215522,2020-06-15 07:27:53,南苏丹,1755,0,58,30,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
893,2021-02-10 00:00:34,马耳他,19015,0,16325,284,0,0.0,202.0,,0.0,0.0,,,
896,2021-02-10 09:15:45,摩尔多瓦,165663,0,154444,3573,0,0.0,805.0,,141.0,16.0,,,
897,2021-02-10 09:15:45,保加利亚,226061,0,194514,9482,0,0.0,1212.0,,459.0,62.0,,,
898,2021-02-10 00:00:34,孟加拉,538765,0,484573,8229,0,0.0,387.0,,0.0,0.0,,,
899,2020-06-15 10:20:56,阿尔巴尼亚,1521,0,1044,36,0,,,0.0,,,0.0,,
950000,2021-02-10 00:00:34,巴勒斯坦,163975,0,153682,1897,0,0.0,762.0,,0.0,0.0,,,
95kml,2020-06-15 13:47:09,科摩罗,176,0,114,2,0,,,,,,,,
953333,2021-02-10 00:00:34,阿富汗,55384,0,48109,2414,0,0.0,25.0,,0.0,0.0,,,
95888822,2021-02-10 09:15:46,沙特阿拉伯,370987,0,362062,6410,0,0.0,353.0,,249.0,4.0,,,
9511123,2021-02-10 11:15:49,新西兰,2324,0,2240,25,0,0.0,2.0,,10.0,0.0,,,
95333,2021-02-10 00:00:34,塔吉克斯坦,13308,0,13218,90,0,0.0,0.0,,0.0,0.0,,,
83356,2020-06-15 13:25:33,泽西岛,313,0,292,15,0,0.0,,,,,,,
954467,2020-06-15 13:51:09,叙利亚,177,0,74,6,0,,,0.0,,,0.0,,
95327,2021-02-10 09:55:43,巴拿马,328476,0,297650,5531,0,0.0,822.0,,3240.0,25.0,,,
95329,2021-02-10 09:15:45,古巴,34064,0,28693,244,0,0.0,580.0,,1099.0,4.0,,,
9511111,2021-02-10 09:15:45,尼日利亚,141447,0,115755,1694,0,0.0,1056.0,,1120.0,21.0,,,
95858585,2021-02-10 09:15:45,摩洛哥,476125,0,456032,8424,0,0.0,536.0,,1035.0,16.0,,,
9500222,2021-02-10 00:00:34,塞内加尔,29245,0,24066,700,0,0.0,188.0,,0.0,0.0,,,
95118,2020-06-15 14:24:59,老挝,19,0,19,0,0,,,,,,,,
95350,2021-02-10 00:00:34,巴哈马,8289,0,6837,176,0,0.0,33.0,,0.0,0.0,,,
84226,2020-06-15 10:14:23,马约特岛,2282,0,1790,28,0,0.0,,,,,,,
954444,2021-02-10 09:15:45,斯洛文尼亚,174364,0,156266,3654,0,0.0,7.0,,0.0,0.0,,,
95103,2021-02-10 09:15:45,卢森堡,52022,0,48846,600,0,0.0,143.0,,0.0,3.0,,,
95106,2021-02-10 09:15:45,爱尔兰,204940,0,23364,3752,0,0.0,543.0,,0.0,65.0,,,
95102,2021-02-10 09:15:46,厄瓜多尔,259783,0,220398,15086,0,0.0,1176.0,,0.0,73.0,,,
957777,2021-02-10 00:00:34,捷克,1045132,0,932156,17497,0,0.0,7727.0,,0.0,0.0,,,
9522222,2021-02-10 00:00:34,匈牙利,378734,0,283282,13249,0,0.0,1079.0,,0.0,0.0,,,
8101,2020-06-15 10:57:56,法属圭亚那,1255,0,534,3,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
8102,2020-06-15 11:45:39,多哥共和国,530,0,291,13,0,0.0,,,,,,,
8100,2021-02-10 09:15:45,哥斯达黎加,197852,0,158820,2698,0,0.0,417.0,,537.0,6.0,,,
8105,2021-02-10 09:15:45,文莱,182,0,175,3,0,0.0,0.0,,0.0,0.0,,,
8103,2020-06-15 13:46:38,法罗群岛,187,0,187,0,0,0.0,,,,,,,
8104,2021-02-10 00:00:34,马提尼克岛,37,0,0,1,0,0.0,5.0,,0.0,0.0,,,
95120,2021-02-10 09:55:43,荷兰,1023779,0,13444,14629,0,0.0,69.0,,50.0,3.0,,,
951234567,2021-02-10 09:15:45,巴西,9599565,0,8577207,233520,0,0.0,74925.0,,98389.0,1986.0,,,
8115,2021-02-10 11:55:51,洪都拉斯,156606,0,61968,3789,0,0.0,871.0,,32.0,47.0,,,
95394,2021-02-10 09:15:46,乌拉圭,46153,0,40272,506,0,0.0,503.0,,595.0,9.0,,,
95390,2021-02-10 13:15:54,秘鲁,1196778,0,1111496,42626,0,0.0,5557.0,,16923.0,159.0,,,
956666,2021-02-10 00:00:34,智利,758189,0,717308,19084,0,0.0,6303.0,,0.0,0.0,,,
95389,2020-06-15 00:00:31,格陵兰,13,0,13,0,0,0.0,,,,,,,
95382,2020-06-12 17:03:05,圣巴托洛谬岛,6,0,6,0,0,,,,,,,,
950101010,2021-02-10 09:15:45,马尔代夫,17101,0,14822,56,0,0.0,192.0,,50.0,1.0,,,
95384,2021-02-10 09:55:43,委内瑞拉,131096,0,122991,1247,0,0.0,500.0,,460.0,7.0,,,
8134,2021-02-10 09:15:45,毛里塔尼亚,16868,0,16086,427,0,0.0,41.0,,45.0,0.0,,,
8135,2020-06-15 00:00:31,纳米比亚,31,0,17,0,0,,,,,,,,
8132,2020-06-15 13:04:24,法属留尼汪岛,487,0,447,1,0,0.0,,,,,,,
8133,2020-06-13 11:26:34,波多黎各,5536,0,0,146,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
95732,2021-02-10 00:00:34,加纳,73003,0,65583,482,0,0.0,1470.0,,0.0,0.0,,,
8136,2021-02-10 09:15:45,赤道几内亚,5614,0,5413,87,0,0.0,0.0,,0.0,0.0,,,
8130,2021-02-10 09:15:45,几内亚,14791,0,14381,84,0,0.0,27.0,,9.0,0.0,,,
8131,2021-02-10 09:15:45,卢旺达,16811,0,12988,226,0,0.0,190.0,,359.0,3.0,,,
80001,2020-06-15 00:00:31,格林纳达,23,0,22,0,0,,,,,,,,
8129,2021-02-10 09:20:44,斯威士兰,16288,0,11857,610,0,0.0,54.0,,138.0,3.0,,,
8145,2021-02-10 00:00:34,坦桑尼亚,509,0,183,21,0,0.0,0.0,,0.0,0.0,,,
8146,2021-02-10 00:00:34,贝宁,4193,0,3563,55,0,0.0,0.0,,0.0,0.0,,,
8143,2021-02-10 09:15:46,刚果（金）,23771,0,15151,684,0,0.0,100.0,,38.0,3.0,,,
8144,2021-02-10 00:00:34,中非共和国,4989,0,4885,63,0,0.0,0.0,,0.0,0.0,,,
8147,2021-02-10 00:00:34,利比里亚,1956,0,1770,84,0,0.0,0.0,,0.0,0.0,,,
8148,2021-02-10 09:15:45,索马里,4862,0,3720,134,0,0.0,0.0,,0.0,0.0,,,
95123456,2021-02-10 09:15:46,塞拉利昂,3801,0,2494,79,0,0.0,12.0,,19.0,0.0,,,
95XXXX,2021-02-10 09:15:45,乍得,3539,0,3044,125,0,0.0,31.0,,131.0,0.0,,,
8152,2021-02-10 00:00:34,赞比亚,64610,0,58319,881,0,0.0,1037.0,,0.0,0.0,,,
8151,2020-06-15 13:01:51,巴巴多斯,96,0,83,7,0,,,,,,,,
95mali,2021-02-10 09:20:45,马里,8192,0,6090,339,0,0.0,11.0,,19.0,0.0,,,
958888,2021-02-10 09:15:45,阿根廷,1993295,0,1792321,49566,0,0.0,7794.0,,6143.0,168.0,,,
81113,2020-06-15 00:00:31,法属波利尼西亚,60,0,60,0,0,,,,,,,,
9584332,2021-02-10 09:15:45,巴林,108807,0,102289,387,0,0.0,759.0,,660.0,4.0,,,
8168,2021-02-10 09:15:45,莫桑比克,45785,0,27814,480,0,0.0,873.0,,376.0,15.0,,,
95747,2021-02-10 00:00:34,喀麦隆,31394,0,29501,474,0,0.0,0.0,,0.0,0.0,,,
8165,2021-02-10 09:15:46,乌干达,39883,0,14440,327,0,0.0,35.0,,0.0,0.0,,,
8166,2020-06-12 16:57:11,厄立特里亚,41,0,39,0,0,,,,,,,,
95983,2021-02-10 00:00:34,刚果（布）,8060,0,5846,122,0,0.0,0.0,,0.0,0.0,,,
8162,2021-02-10 09:15:45,津巴布韦,34781,0,29289,1353,0,0.0,123.0,,464.0,14.0,,,
956475,2021-02-10 09:15:46,丹麦,203104,0,194599,2245,0,0.0,366.0,,715.0,28.0,,,
81344,2020-06-15 14:48:41,阿鲁巴,101,0,98,3,0,0.0,,,,,,,
95776,2021-02-10 00:00:34,斐济,56,0,53,2,0,0.0,0.0,,0.0,0.0,,,
8172,2021-02-10 09:20:45,伯利兹,12079,0,11532,310,0,0.0,9.0,,23.0,3.0,,,
8173,2021-02-10 09:15:45,缅甸,141448,0,128437,3180,0,0.0,21.0,,462.0,3.0,,,
9568067,2021-02-10 09:15:46,塞浦路斯,31959,0,2057,214,0,0.0,95.0,,0.0,0.0,,,
81134,2020-06-14 00:00:31,关岛,183,0,143,5,0,0.0,,,,,,,
888779,2020-06-15 10:21:59,科索沃,1326,0,921,31,0,0.0,,,,,,,
95860612,2020-06-12 17:03:41,圣皮埃尔岛和密克隆岛,1,0,1,0,0,0.0,,,,,,,
95251456,2021-02-10 00:00:34,吉尔吉斯斯坦,85171,0,81825,1433,0,0.0,58.0,,0.0,0.0,,,
8197,2020-06-15 00:00:31,博茨瓦纳,60,0,24,1,0,,,0.0,,,0.0,,
95309,2021-02-10 09:20:45,尼日尔,4643,0,4002,167,0,0.0,22.0,,19.0,1.0,,,
95305,2021-02-10 09:20:45,苏里南,8710,0,8090,163,0,0.0,20.0,,37.0,1.0,,,
95306,2021-02-10 09:15:45,佛得角,14479,0,13901,137,0,0.0,28.0,,50.0,1.0,,,
95786,2021-02-10 09:15:46,萨尔瓦多,56653,0,50999,1701,0,0.0,0.0,,0.0,0.0,,,
95303,2020-06-15 13:51:31,圭亚那,159,0,99,12,0,,,0.0,,,0.0,,
95787,2021-02-10 09:20:45,尼加拉瓜,6347,0,4225,171,0,0.0,48.0,,0.0,1.0,,,
95783,2020-06-15 00:00:31,冈比亚,28,0,24,1,0,,,0.0,,,0.0,,
9523416782,2020-06-12 16:58:23,东帝汶,24,0,24,0,0,,,,,,,,
950777,2021-02-10 13:15:54,巴基斯坦,557591,0,514951,12128,0,0.0,1072.0,,2008.0,62.0,,,
9577890,2021-02-10 09:15:45,埃及,170780,0,133098,9751,0,0.0,573.0,,400.0,52.0,,,
9577665,2021-02-10 09:15:46,科威特,172996,0,162711,975,0,0.0,1002.0,,0.0,0.0,,,
95903,2021-02-10 00:00:34,斯洛伐克,265807,0,248386,5382,0,0.0,1724.0,,0.0,0.0,,,
95904,2020-06-15 13:47:38,直布罗陀,176,0,173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
959333,2020-06-16 00:00:31,摩纳哥,99,0,93,4,0,,,,,,,,
9509765,2021-02-10 09:15:45,巴拉圭,139819,0,116060,2862,0,0.0,874.0,,903.0,16.0,,,
856671,2020-06-12 16:58:47,荷属安的列斯,22,0,15,1,0,,,,,,,,
95711,2020-06-15 00:00:31,多米尼克,18,0,16,0,0,,,,,,,,
95703,2021-02-10 00:00:34,乌兹别克斯坦,79204,0,77609,621,0,0.0,42.0,,0.0,0.0,,,
95293,2021-02-10 09:15:46,黑山,66234,0,57423,852,0,0.0,577.0,,330.0,10.0,,,
95294,2021-02-10 09:15:45,危地马拉,163993,0,150544,5955,0,0.0,746.0,,799.0,33.0,,,
95290,2021-02-10 00:00:34,加蓬,11836,0,11038,71,0,0.0,379.0,,0.0,0.0,,,
95291,2021-02-10 00:00:34,苏丹,29851,0,22052,1835,0,0.0,86.0,,0.0,0.0,,,
87435,2021-02-10 00:00:34,利比亚,125561,0,106377,1982,0,0.0,679.0,,0.0,0.0,,,
95287,2020-06-15 14:48:56,圣马丁岛,77,0,61,15,0,,,,,,,,
95046,2021-02-10 09:15:45,土耳其,2548195,0,2437382,26998,0,0.0,8636.0,,8109.0,98.0,,,
95047,2020-06-12 17:02:54,巴布亚新几内亚,8,0,8,0,0,,,,,,,,
95000011,2021-02-10 09:15:45,多米尼加,224538,0,169843,2864,0,0.0,419.0,,1216.0,21.0,,,
95076,2021-02-10 09:15:45,约旦,338322,0,322148,4395,0,0.0,1483.0,,870.0,10.0,,,
9532556,2021-02-10 00:00:34,亚美尼亚,168300,0,160169,3126,0,0.0,123.0,,0.0,0.0,,,
811192,2020-06-12 17:01:29,圣基茨和尼维斯,15,0,15,0,0,,,,,,,,
89665,2020-06-15 13:49:44,瓜德罗普,171,0,157,14,0,,,0.0,,,0.0,,
94367,2021-02-10 09:15:45,安提瓜和巴布达,316,0,189,8,0,0.0,17.0,,0.0,1.0,,,
95215,2021-02-10 11:15:50,玻利维亚,230731,0,170972,10929,0,0.0,1544.0,,1557.0,65.0,,,
95693,2021-02-10 09:15:45,哥伦比亚,2166904,0,2048292,56507,0,0.0,5442.0,,14064.0,217.0,,,
879903,2020-06-12 16:57:52,圣文森特和格林纳丁斯,27,0,25,0,0,,,,,,,,
84326,2020-06-12 16:59:25,圣卢西亚,19,0,18,0,0,,,,,,,,
10,2021-02-10 09:15:45,法国,3419210,0,241924,80295,0,0.0,18661.0,,1724.0,723.0,,,
11,2021-02-10 00:00:34,阿联酋,332603,0,313060,947,0,0.0,3310.0,,0.0,0.0,,,
12,2021-02-10 09:55:44,加拿大,815487,0,756588,20914,0,0.0,2449.0,,3693.0,70.0,,,
13,2021-02-10 13:15:54,印度,10858371,0,10561608,155252,0,0.0,11067.0,,13087.0,94.0,,,
14,2021-02-10 09:55:43,英国,3983756,0,10427,114066,0,0.0,12437.0,,83.0,1052.0,,,
15,2021-02-10 09:15:45,意大利,2655319,0,2149350,92002,0,0.0,10612.0,,15827.0,422.0,,,
16,2021-02-10 00:00:34,俄罗斯,3953970,0,3455582,76347,0,0.0,14808.0,,0.0,0.0,,,
17,2021-02-10 00:00:34,菲律宾,540227,0,499764,11296,0,0.0,1232.0,,0.0,0.0,,,
18,2021-02-10 00:00:34,芬兰,48407,0,31000,703,0,0.0,438.0,,0.0,0.0,,,
19,2021-02-10 00:00:34,尼泊尔,272215,0,268431,2047,0,0.0,160.0,,0.0,0.0,,,
95682,2021-02-10 09:15:45,葡萄牙,770502,0,628078,14557,0,0.0,2583.0,,0.0,0.0,,,
95200,2021-02-10 00:00:34,也门,2131,0,1428,615,0,0.0,4.0,,0.0,0.0,,,
954356,2020-06-15 00:00:31,塞舌尔,11,0,11,0,0,,,,,,,,
20,2021-02-10 09:15:46,西班牙,3005487,0,196958,63061,0,0.0,16402.0,,0.0,766.0,,,
21,2021-02-10 09:15:45,斯里兰卡,71211,0,65053,370,0,0.0,405.0,,0.0,5.0,,,
9509,2021-02-10 09:15:46,阿尔及利亚,109559,0,75057,2924,0,0.0,246.0,,186.0,6.0,,,
22,2021-02-10 00:00:34,柬埔寨,476,0,457,0,0,0.0,2.0,,0.0,0.0,,,
95239,2021-02-10 00:00:34,海地,11908,0,9177,246,0,0.0,102.0,,0.0,0.0,,,
23,2021-02-10 00:00:34,瑞典,596174,0,0,12188,0,0.0,8112.0,,0.0,0.0,,,
95237,2020-06-15 14:48:06,特里尼达和多巴哥,123,0,109,8,0,,,0.0,,,0.0,,
95jibuti,2021-02-10 09:15:45,吉布提,5959,0,5854,63,0,0.0,9.0,,0.0,0.0,,,
9512314,2020-06-15 11:44:39,圣多美与普林西比,659,0,176,12,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
953487,2021-02-10 09:20:45,布基纳法索,11367,0,10232,134,0,0.0,58.0,,71.0,0.0,,,
