id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
9577772,2021-04-08 09:04:58,突尼斯,264994,0,221545,9087,0,0.0,1951.0,,900.0,48.0,,,
9507896,2021-04-08 09:04:58,塞尔维亚,629388,0,0,5579,0,0.0,3615.0,,0.0,0.0,,,
0,2021-04-08 09:04:49,中国,103003,0,97681,4851,0,5384.0,33.0,,17.0,0.0,,16.0,13.0
1,2021-04-08 15:55:03,日本本土,494005,0,455226,9291,0,0.0,1145.0,,0.0,5.0,,,
2,2021-04-08 15:55:02,泰国,30310,0,26873,95,0,0.0,405.0,,0.0,0.0,,,
3,2021-04-08 09:04:58,新加坡,60554,0,60260,30,0,0.0,35.0,,0.0,0.0,,,
4,2021-04-08 11:10:00,韩国,107598,0,98360,1758,0,0.0,700.0,,432.0,2.0,,,
5,2021-04-08 12:44:56,澳大利亚,29385,0,23056,909,0,0.0,6.0,,7.0,0.0,,,
6,2021-04-08 15:55:02,德国,2940271,0,2638320,77755,0,0.0,19472.0,,16280.0,267.0,,,
7,2021-04-08 10:04:59,美国,31637243,0,24206539,572849,0,0.0,75183.0,,84318.0,2589.0,,,
8,2021-04-08 09:04:58,马来西亚,354468,0,339067,1304,0,0.0,1139.0,,0.0,0.0,,,
9,2021-04-08 09:04:58,越南,2659,0,2429,35,0,0.0,22.0,,0.0,0.0,,,
89566,2020-06-12 17:03:12,圣巴泰勒米,6,0,6,0,0,,,,,,,,
821,2021-04-08 09:04:58,肯尼亚,141365,0,97194,2276,0,0.0,1523.0,,616.0,18.0,,,
826,2021-04-08 09:04:58,伊朗,1984348,0,1675891,63699,0,0.0,20954.0,,0.0,0.0,,,
827,2021-04-08 15:55:03,以色列,835385,0,824344,6270,0,0.0,281.0,,389.0,9.0,,,
828,2020-06-09 19:59:04,毛利亚尼亚,16,0,6,2,0,,,,,,,,
829,2021-04-08 09:04:58,黎巴嫩,485918,0,391197,6512,0,0.0,3120.0,,988.0,33.0,,,
833,2021-04-08 09:04:58,克罗地亚,282548,0,265038,6149,0,0.0,1649.0,,0.0,0.0,,,
834,2021-04-08 09:04:58,奥地利,566008,0,522774,9546,0,0.0,3101.0,,0.0,0.0,,,
835,2021-04-08 09:04:58,瑞士,612575,0,317600,10432,0,0.0,2301.0,,0.0,11.0,,,
839,2021-04-08 09:04:58,希腊,285015,0,93764,8607,0,0.0,3445.0,,0.0,75.0,,,
95800,2021-04-08 09:04:58,毛里求斯,1167,0,707,12,0,0.0,3.0,,0.0,0.0,,,
845,2021-04-08 09:04:58,爱沙尼亚,111664,0,90551,976,0,0.0,984.0,,0.0,0.0,,,
846,2021-04-08 09:04:58,北马其顿,137728,0,111765,4073,0,0.0,1302.0,,626.0,51.0,,,
850,2021-04-08 09:04:58,白俄罗斯,330536,0,320844,2314,0,0.0,1278.0,,0.0,0.0,,,
851,2021-04-08 15:55:02,立陶宛,223127,0,203803,3647,0,0.0,1107.0,,761.0,12.0,,,
852,2021-04-08 09:04:58,阿塞拜疆,276464,0,244540,3780,0,0.0,4630.0,,0.0,0.0,,,
875097,2020-06-12 17:06:26,美属维尔京群岛,72,0,46,6,0,,,,,,,,
95826,2020-06-15 13:26:49,蒙古,197,0,98,0,0,,,,,,,,
872,2021-04-08 14:04:59,乌克兰,1855679,0,1432118,37642,0,0.0,19419.0,,10032.0,464.0,,,
874,2021-04-08 09:04:58,波兰,2471617,0,2054697,55703,0,0.0,14908.0,,0.0,0.0,,,
879,2021-04-08 09:04:58,波黑,179248,0,137242,7132,0,0.0,2835.0,,0.0,0.0,,,
80902,2020-06-12 17:02:32,蒙特塞拉特,11,0,10,1,0,,,,,,,,
880,2021-04-08 09:04:58,南非,1553609,0,1479821,53111,0,0.0,756.0,,1001.0,79.0,,,
95198,2020-06-15 14:48:50,布隆迪,85,0,45,1,0,,,,,,,,
95215522,2020-06-15 07:27:53,南苏丹,1755,0,58,30,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
