id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
9577772,2021-04-05 08:23:32,突尼斯,260044,0,219035,8965,0,0.0,1709.0,,260.0,34.0,,,
9507896,2021-04-05 00:03:13,塞尔维亚,617669,0,0,5458,0,0.0,3304.0,,0.0,0.0,,,
0,2021-04-05 08:23:23,中国,102908,0,97615,4851,0,5352.0,41.0,,20.0,0.0,,21.0,17.0
1,2021-04-05 08:23:32,日本本土,485175,0,450468,9210,0,0.0,2357.0,,0.0,12.0,,,
2,2021-04-05 00:03:12,泰国,29127,0,26873,95,0,0.0,96.0,,0.0,0.0,,,
3,2021-04-05 08:23:32,新加坡,60478,0,60202,30,0,0.0,10.0,,17.0,0.0,,,
4,2021-04-05 00:03:12,韩国,105279,0,96589,1744,0,0.0,543.0,,0.0,0.0,,,
5,2021-04-05 09:38:26,澳大利亚,29351,0,23031,909,0,0.0,3.0,,0.0,0.0,,,
6,2021-04-05 08:23:32,德国,2896329,0,2576670,77022,0,0.0,2065.0,,240.0,5.0,,,
7,2021-04-05 09:23:37,美国,31420331,0,23946703,568777,0,0.0,36983.0,,52071.0,264.0,,,
8,2021-04-05 00:03:12,马来西亚,350959,0,335162,1288,0,0.0,1349.0,,0.0,0.0,,,
9,2021-04-05 00:03:13,越南,2631,0,2383,35,0,0.0,5.0,,0.0,0.0,,,
89566,2020-06-12 17:03:12,圣巴泰勒米,6,0,6,0,0,,,,,,,,
821,2021-04-05 08:23:32,肯尼亚,138988,0,94183,2224,0,0.0,911.0,,533.0,18.0,,,
826,2021-04-05 00:03:13,伊朗,1932074,0,1650569,63160,0,0.0,11680.0,,0.0,0.0,,,
827,2021-04-05 08:23:32,以色列,834247,0,822787,6243,0,0.0,41.0,,239.0,3.0,,,
828,2020-06-09 19:59:04,毛利亚尼亚,16,0,6,2,0,,,,,,,,
829,2021-04-05 08:23:32,黎巴嫩,479501,0,380472,6409,0,0.0,2388.0,,0.0,30.0,,,
833,2021-04-05 00:03:13,克罗地亚,280026,0,260536,6058,0,0.0,1376.0,,0.0,0.0,,,
834,2021-04-05 00:03:12,奥地利,558755,0,512642,9449,0,0.0,2743.0,,0.0,0.0,,,
835,2021-04-05 08:23:32,瑞士,605342,0,317600,10353,0,0.0,0.0,,0.0,2.0,,,
839,2021-04-05 08:23:32,希腊,275414,0,93764,8380,0,0.0,1955.0,,0.0,78.0,,,
95800,2021-04-05 08:23:32,毛里求斯,1112,0,707,12,0,0.0,8.0,,19.0,0.0,,,
845,2021-04-05 00:03:13,爱沙尼亚,109399,0,86524,941,0,0.0,462.0,,0.0,0.0,,,
846,2021-04-05 08:23:32,北马其顿,134867,0,109297,3940,0,0.0,733.0,,621.0,35.0,,,
850,2021-04-05 00:03:13,白俄罗斯,327304,0,318033,2285,0,0.0,2610.0,,0.0,0.0,,,
851,2021-04-05 00:03:12,立陶宛,219607,0,201680,3610,0,0.0,729.0,,0.0,0.0,,,
852,2021-04-05 00:03:13,阿塞拜疆,270735,0,241646,3677,0,0.0,2561.0,,0.0,0.0,,,
875097,2020-06-12 17:06:26,美属维尔京群岛,72,0,46,6,0,,,,,,,,
95826,2020-06-15 13:26:49,蒙古,197,0,98,0,0,,,,,,,,
872,2021-04-05 00:03:13,乌克兰,1797027,0,1395133,35994,0,0.0,13858.0,,0.0,0.0,,,
874,2021-04-05 00:03:12,波兰,2438542,0,1978433,54941,0,0.0,22958.0,,0.0,0.0,,,
879,2021-04-05 00:03:12,波黑,173478,0,131726,6763,0,0.0,0.0,,0.0,0.0,,,
80902,2020-06-12 17:02:32,蒙特塞拉特,11,0,10,1,0,,,,,,,,
880,2021-04-05 08:23:32,南非,1551964,0,1477363,52987,0,0.0,463.0,,758.0,33.0,,,
95198,2020-06-15 14:48:50,布隆迪,85,0,45,1,0,,,,,,,,
95215522,2020-06-15 07:27:53,南苏丹,1755,0,58,30,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
893,2021-04-05 00:03:12,马耳他,29223,0,28276,398,0,0.0,34.0,,0.0,0.0,,,
896,2021-04-05 08:23:32,摩尔多瓦,235087,0,215091,5136,0,0.0,693.0,,1532.0,44.0,,,
897,2021-04-05 08:23:32,保加利亚,352999,0,270433,13589,0,0.0,740.0,,858.0,82.0,,,
898,2021-04-05 00:03:12,孟加拉,637364,0,552482,9266,0,0.0,7087.0,,0.0,0.0,,,
899,2020-06-15 10:20:56,阿尔巴尼亚,1521,0,1044,36,0,,,0.0,,,0.0,,
